,VideoFrames,Speeds
1954,Frame1954.jpg,24.335023
1955,Frame1955.jpg,24.326128
1956,Frame1956.jpg,24.266448
1957,Frame1957.jpg,24.258769
1958,Frame1958.jpg,24.218650
1959,Frame1959.jpg,24.212714
1960,Frame1960.jpg,24.208416
1961,Frame1961.jpg,24.192831
1962,Frame1962.jpg,24.187146
1963,Frame1963.jpg,24.175494
1964,Frame1964.jpg,24.129309
1965,Frame1965.jpg,24.150305
1966,Frame1966.jpg,24.141869
1967,Frame1967.jpg,24.086340
1968,Frame1968.jpg,24.101077
1969,Frame1969.jpg,24.065498
1970,Frame1970.jpg,24.036147
1971,Frame1971.jpg,24.025899
1972,Frame1972.jpg,24.020464
1973,Frame1973.jpg,23.993589
1974,Frame1974.jpg,23.968598
1975,Frame1975.jpg,23.978732
1976,Frame1976.jpg,23.949734
1977,Frame1977.jpg,23.928576
1978,Frame1978.jpg,23.927498
1979,Frame1979.jpg,23.858516
1980,Frame1980.jpg,23.854028
1981,Frame1981.jpg,23.843264
1982,Frame1982.jpg,23.826556
1983,Frame1983.jpg,23.814463
1984,Frame1984.jpg,23.802678
1985,Frame1985.jpg,23.735388
1986,Frame1986.jpg,23.730701
1987,Frame1987.jpg,23.716902
1988,Frame1988.jpg,23.690183
1989,Frame1989.jpg,23.689396
1990,Frame1990.jpg,23.627511
1991,Frame1991.jpg,23.585575
1992,Frame1992.jpg,23.517906
1993,Frame1993.jpg,23.541615
1994,Frame1994.jpg,23.516946
1995,Frame1995.jpg,23.485260
1996,Frame1996.jpg,23.492550
1997,Frame1997.jpg,23.459347
1998,Frame1998.jpg,23.403455
1999,Frame1999.jpg,23.404196
2000,Frame2000.jpg,23.379435
2001,Frame2001.jpg,23.356594
2002,Frame2002.jpg,23.364737
2003,Frame2003.jpg,23.354206
2004,Frame2004.jpg,23.337295
2005,Frame2005.jpg,23.340069
2006,Frame2006.jpg,23.346812
2007,Frame2007.jpg,23.314252
2008,Frame2008.jpg,23.320485
2009,Frame2009.jpg,23.320348
2010,Frame2010.jpg,23.313098
2011,Frame2011.jpg,23.318582
2012,Frame2012.jpg,23.292833
2013,Frame2013.jpg,23.320660
2014,Frame2014.jpg,23.317144
2015,Frame2015.jpg,23.351801
2016,Frame2016.jpg,23.229091
2017,Frame2017.jpg,23.240948
2018,Frame2018.jpg,23.253324
2019,Frame2019.jpg,23.205674
2020,Frame2020.jpg,23.220234
2021,Frame2021.jpg,23.211496
2022,Frame2022.jpg,23.201230
2023,Frame2023.jpg,23.195469
2024,Frame2024.jpg,23.198630
2025,Frame2025.jpg,23.177836
2026,Frame2026.jpg,23.190880
2027,Frame2027.jpg,23.158152
2028,Frame2028.jpg,23.154549
2029,Frame2029.jpg,23.155015
2030,Frame2030.jpg,23.156593
2031,Frame2031.jpg,23.153534
2032,Frame2032.jpg,23.139321
2033,Frame2033.jpg,23.131570
2034,Frame2034.jpg,23.109822
2035,Frame2035.jpg,23.112378
2036,Frame2036.jpg,23.118574
2037,Frame2037.jpg,23.094664
2038,Frame2038.jpg,23.104091
2039,Frame2039.jpg,23.092799
2040,Frame2040.jpg,23.083131
2041,Frame2041.jpg,23.079400
2042,Frame2042.jpg,23.097455
2043,Frame2043.jpg,23.070734
2044,Frame2044.jpg,23.075198
2045,Frame2045.jpg,23.083270
2046,Frame2046.jpg,23.056101
2047,Frame2047.jpg,23.070884
2048,Frame2048.jpg,23.069516
2049,Frame2049.jpg,23.031271
2050,Frame2050.jpg,22.995976
2051,Frame2051.jpg,23.001890
2052,Frame2052.jpg,22.983224
2053,Frame2053.jpg,22.972332
2054,Frame2054.jpg,22.965585
2055,Frame2055.jpg,22.940267
2056,Frame2056.jpg,22.935820
2057,Frame2057.jpg,22.935934
2058,Frame2058.jpg,22.937086
2059,Frame2059.jpg,22.942328
2060,Frame2060.jpg,22.932293
2061,Frame2061.jpg,22.896460
2062,Frame2062.jpg,22.911769
2063,Frame2063.jpg,22.903900
2064,Frame2064.jpg,22.895667
2065,Frame2065.jpg,22.906991
2066,Frame2066.jpg,22.874330
2067,Frame2067.jpg,22.879416
2068,Frame2068.jpg,22.883544
2069,Frame2069.jpg,22.882002
2070,Frame2070.jpg,22.837914
2071,Frame2071.jpg,22.853369
2072,Frame2072.jpg,22.863064
2073,Frame2073.jpg,22.856988
2074,Frame2074.jpg,22.843156
2075,Frame2075.jpg,22.825635
2076,Frame2076.jpg,22.799409
2077,Frame2077.jpg,22.810632
2078,Frame2078.jpg,22.801466
2079,Frame2079.jpg,22.796638
2080,Frame2080.jpg,22.806708
2081,Frame2081.jpg,22.809673
2082,Frame2082.jpg,22.792543
2083,Frame2083.jpg,22.794035
2084,Frame2084.jpg,22.785113
2085,Frame2085.jpg,22.786034
2086,Frame2086.jpg,22.786946
2087,Frame2087.jpg,22.765948
2088,Frame2088.jpg,22.762462
2089,Frame2089.jpg,22.754696
2090,Frame2090.jpg,22.733945
2091,Frame2091.jpg,22.735419
2092,Frame2092.jpg,22.747473
2093,Frame2093.jpg,22.736538
2094,Frame2094.jpg,22.746608
2095,Frame2095.jpg,22.738686
2096,Frame2096.jpg,22.746608
2097,Frame2097.jpg,22.750729
2098,Frame2098.jpg,22.758889
2099,Frame2099.jpg,22.734189
2100,Frame2100.jpg,22.738590
2101,Frame2101.jpg,22.760405
2102,Frame2102.jpg,22.775226
2103,Frame2103.jpg,22.764370
2104,Frame2104.jpg,22.747191
2105,Frame2105.jpg,22.757794
2106,Frame2106.jpg,22.772138
2107,Frame2107.jpg,22.784103
2108,Frame2108.jpg,22.763778
2109,Frame2109.jpg,22.758952
2110,Frame2110.jpg,22.772829
2111,Frame2111.jpg,22.793555
2112,Frame2112.jpg,22.792337
2113,Frame2113.jpg,22.807278
2114,Frame2114.jpg,22.780775
2115,Frame2115.jpg,22.804505
2116,Frame2116.jpg,22.821557
2117,Frame2117.jpg,22.826702
2118,Frame2118.jpg,22.832547
2119,Frame2119.jpg,22.837501
2120,Frame2120.jpg,22.836791
2121,Frame2121.jpg,22.848045
2122,Frame2122.jpg,22.874093
2123,Frame2123.jpg,22.855035
2124,Frame2124.jpg,22.890136
2125,Frame2125.jpg,22.915846
2126,Frame2126.jpg,22.932689
2127,Frame2127.jpg,22.916200
2128,Frame2128.jpg,22.944365
2129,Frame2129.jpg,22.955797
2130,Frame2130.jpg,22.959327
2131,Frame2131.jpg,22.976600
2132,Frame2132.jpg,22.977614
2133,Frame2133.jpg,22.989657
2134,Frame2134.jpg,23.040710
2135,Frame2135.jpg,23.032464
2136,Frame2136.jpg,23.079091
2137,Frame2137.jpg,23.091546
2138,Frame2138.jpg,23.091813
2139,Frame2139.jpg,23.121800
2140,Frame2140.jpg,23.145329
2141,Frame2141.jpg,23.143353
2142,Frame2142.jpg,23.162015
2143,Frame2143.jpg,23.177157
2144,Frame2144.jpg,23.174327
2145,Frame2145.jpg,23.212964
2146,Frame2146.jpg,23.219308
2147,Frame2147.jpg,23.226580
2148,Frame2148.jpg,23.252998
2149,Frame2149.jpg,23.261231
2150,Frame2150.jpg,23.285303
2151,Frame2151.jpg,23.290118
2152,Frame2152.jpg,23.325034
2153,Frame2153.jpg,23.340384
2154,Frame2154.jpg,23.343727
2155,Frame2155.jpg,23.388260
2156,Frame2156.jpg,23.397462
2157,Frame2157.jpg,23.396619
2158,Frame2158.jpg,23.413562
2159,Frame2159.jpg,23.437509
2160,Frame2160.jpg,23.462757
2161,Frame2161.jpg,23.486842
2162,Frame2162.jpg,23.504227
2163,Frame2163.jpg,23.500191
2164,Frame2164.jpg,23.517385
2165,Frame2165.jpg,23.523671
2166,Frame2166.jpg,23.528544
2167,Frame2167.jpg,23.577988
2168,Frame2168.jpg,23.585747
2169,Frame2169.jpg,23.562446
2170,Frame2170.jpg,23.619308
2171,Frame2171.jpg,23.613810
2172,Frame2172.jpg,23.614392
2173,Frame2173.jpg,23.635931
2174,Frame2174.jpg,23.662072
2175,Frame2175.jpg,23.647263
2176,Frame2176.jpg,23.697133
2177,Frame2177.jpg,23.702325
2178,Frame2178.jpg,23.715195
2179,Frame2179.jpg,23.728034
2180,Frame2180.jpg,23.738309
2181,Frame2181.jpg,23.788204
2182,Frame2182.jpg,23.800628
2183,Frame2183.jpg,23.808804
2184,Frame2184.jpg,23.818718
2185,Frame2185.jpg,23.802828
2186,Frame2186.jpg,23.854876
2187,Frame2187.jpg,23.840973
2188,Frame2188.jpg,23.862442
2189,Frame2189.jpg,23.915274
2190,Frame2190.jpg,23.893354
2191,Frame2191.jpg,23.925939
2192,Frame2192.jpg,23.920764
2193,Frame2193.jpg,23.916303
2194,Frame2194.jpg,23.946636
2195,Frame2195.jpg,23.983204
2196,Frame2196.jpg,23.977858
2197,Frame2197.jpg,23.987537
2198,Frame2198.jpg,23.997087
2199,Frame2199.jpg,24.008027
2200,Frame2200.jpg,24.021961
2201,Frame2201.jpg,24.047037
2202,Frame2202.jpg,24.079622
2203,Frame2203.jpg,24.082984
2204,Frame2204.jpg,24.082856
2205,Frame2205.jpg,24.112357
2206,Frame2206.jpg,24.116642
2207,Frame2207.jpg,24.141337
2208,Frame2208.jpg,24.128607
2209,Frame2209.jpg,24.157399
2210,Frame2210.jpg,24.184491
2211,Frame2211.jpg,24.190231
2212,Frame2212.jpg,24.209503
2213,Frame2213.jpg,24.225739
2214,Frame2214.jpg,24.223405
2215,Frame2215.jpg,24.231718
2216,Frame2216.jpg,24.242045
2217,Frame2217.jpg,24.256720
2218,Frame2218.jpg,24.259655
2219,Frame2219.jpg,24.276366
2220,Frame2220.jpg,24.264831
2221,Frame2221.jpg,24.291961
2222,Frame2222.jpg,24.312079
2223,Frame2223.jpg,24.332096
2224,Frame2224.jpg,24.322765
2225,Frame2225.jpg,24.341591
2226,Frame2226.jpg,24.368401
2227,Frame2227.jpg,24.362665
2228,Frame2228.jpg,24.377246
2229,Frame2229.jpg,24.372262
2230,Frame2230.jpg,24.391026
2231,Frame2231.jpg,24.409193
2232,Frame2232.jpg,24.391176
2233,Frame2233.jpg,24.413708
2234,Frame2234.jpg,24.431744
2235,Frame2235.jpg,24.414999
2236,Frame2236.jpg,24.444710
2237,Frame2237.jpg,24.440615
2238,Frame2238.jpg,24.452140
2239,Frame2239.jpg,24.467912
2240,Frame2240.jpg,24.469752
2241,Frame2241.jpg,24.463384
2242,Frame2242.jpg,24.496956
2243,Frame2243.jpg,24.506641
2244,Frame2244.jpg,24.534676
2245,Frame2245.jpg,24.503460
2246,Frame2246.jpg,24.510923
2247,Frame2247.jpg,24.524218
2248,Frame2248.jpg,24.513267
2249,Frame2249.jpg,24.547987
2250,Frame2250.jpg,24.558673
2251,Frame2251.jpg,24.560893
2252,Frame2252.jpg,24.563145
2253,Frame2253.jpg,24.573726
2254,Frame2254.jpg,24.573110
2255,Frame2255.jpg,24.595843
2256,Frame2256.jpg,24.588626
2257,Frame2257.jpg,24.588819
2258,Frame2258.jpg,24.604510
2259,Frame2259.jpg,24.603343
2260,Frame2260.jpg,24.611327
2261,Frame2261.jpg,24.617949
2262,Frame2262.jpg,24.617589
2263,Frame2263.jpg,24.612082
2264,Frame2264.jpg,24.624990
2265,Frame2265.jpg,24.655493
2266,Frame2266.jpg,24.645718
2267,Frame2267.jpg,24.669755
2268,Frame2268.jpg,24.659356
2269,Frame2269.jpg,24.663609
2270,Frame2270.jpg,24.676180
2271,Frame2271.jpg,24.656229
2272,Frame2272.jpg,24.669217
2273,Frame2273.jpg,24.675493
2274,Frame2274.jpg,24.670695
2275,Frame2275.jpg,24.664491
2276,Frame2276.jpg,24.690588
2277,Frame2277.jpg,24.681022
2278,Frame2278.jpg,24.698332
2279,Frame2279.jpg,24.711234
2280,Frame2280.jpg,24.709582
2281,Frame2281.jpg,24.697418
2282,Frame2282.jpg,24.715826
2283,Frame2283.jpg,24.730693
2284,Frame2284.jpg,24.710232
2285,Frame2285.jpg,24.705473
2286,Frame2286.jpg,24.722414
2287,Frame2287.jpg,24.712842
2288,Frame2288.jpg,24.730387
2289,Frame2289.jpg,24.739261
2290,Frame2290.jpg,24.733493
2291,Frame2291.jpg,24.737442
2292,Frame2292.jpg,24.724976
2293,Frame2293.jpg,24.735256
2294,Frame2294.jpg,24.732227
2295,Frame2295.jpg,24.696438
2296,Frame2296.jpg,24.699764
2297,Frame2297.jpg,24.698624
2298,Frame2298.jpg,24.696290
2299,Frame2299.jpg,24.686541
2300,Frame2300.jpg,24.679384
2301,Frame2301.jpg,24.682082
2302,Frame2302.jpg,24.676292
2303,Frame2303.jpg,24.682672
2304,Frame2304.jpg,24.645536
2305,Frame2305.jpg,24.637307
2306,Frame2306.jpg,24.634688
2307,Frame2307.jpg,24.649688
2308,Frame2308.jpg,24.638818
2309,Frame2309.jpg,24.633293
2310,Frame2310.jpg,24.626890
2311,Frame2311.jpg,24.624666
2312,Frame2312.jpg,24.601887
2313,Frame2313.jpg,24.591521
2314,Frame2314.jpg,24.575891
2315,Frame2315.jpg,24.593896
2316,Frame2316.jpg,24.575511
2317,Frame2317.jpg,24.569918
2318,Frame2318.jpg,24.553958
2319,Frame2319.jpg,24.509565
2320,Frame2320.jpg,24.471349
2321,Frame2321.jpg,24.476496
2322,Frame2322.jpg,24.452904
2323,Frame2323.jpg,24.443704
2324,Frame2324.jpg,24.445733
2325,Frame2325.jpg,24.494348
2326,Frame2326.jpg,24.491677
2327,Frame2327.jpg,24.505282
2328,Frame2328.jpg,24.488444
2329,Frame2329.jpg,24.482381
2330,Frame2330.jpg,24.469783
2331,Frame2331.jpg,24.442370
2332,Frame2332.jpg,24.429367
2333,Frame2333.jpg,24.423880
2334,Frame2334.jpg,24.399167
2335,Frame2335.jpg,24.406126
2336,Frame2336.jpg,24.395858
2337,Frame2337.jpg,24.393127
2338,Frame2338.jpg,24.385415
2339,Frame2339.jpg,24.385755
2340,Frame2340.jpg,24.380236
2341,Frame2341.jpg,24.370205
2342,Frame2342.jpg,24.376022
2343,Frame2343.jpg,24.353938
2344,Frame2344.jpg,24.298520
2345,Frame2345.jpg,24.314271
2346,Frame2346.jpg,24.268291
2347,Frame2347.jpg,24.259561
2348,Frame2348.jpg,24.253650
2349,Frame2349.jpg,24.271428
2350,Frame2350.jpg,24.285745
2351,Frame2351.jpg,24.288444
2352,Frame2352.jpg,24.275030
2353,Frame2353.jpg,24.251958
2354,Frame2354.jpg,24.242526
2355,Frame2355.jpg,24.239415
2356,Frame2356.jpg,24.239291
2357,Frame2357.jpg,24.216974
2358,Frame2358.jpg,24.213122
2359,Frame2359.jpg,24.214665
2360,Frame2360.jpg,24.187852
2361,Frame2361.jpg,24.194035
2362,Frame2362.jpg,24.165840
2363,Frame2363.jpg,24.182674
2364,Frame2364.jpg,24.156045
2365,Frame2365.jpg,24.147019
2366,Frame2366.jpg,24.157013
2367,Frame2367.jpg,24.139754
2368,Frame2368.jpg,24.117763
2369,Frame2369.jpg,24.120099
2370,Frame2370.jpg,24.104111
2371,Frame2371.jpg,24.115293
2372,Frame2372.jpg,24.102389
2373,Frame2373.jpg,24.112563
2374,Frame2374.jpg,24.109396
2375,Frame2375.jpg,24.114624
2376,Frame2376.jpg,24.116095
2377,Frame2377.jpg,24.090845
2378,Frame2378.jpg,24.097762
2379,Frame2379.jpg,24.091442
2380,Frame2380.jpg,24.083616
2381,Frame2381.jpg,24.093393
2382,Frame2382.jpg,24.094344
2383,Frame2383.jpg,24.110242
2384,Frame2384.jpg,24.098191
2385,Frame2385.jpg,24.101050
2386,Frame2386.jpg,24.093302
2387,Frame2387.jpg,24.096328
2388,Frame2388.jpg,24.093563
2389,Frame2389.jpg,24.126933
2390,Frame2390.jpg,24.115318
2391,Frame2391.jpg,24.107727
2392,Frame2392.jpg,24.091001
2393,Frame2393.jpg,24.094339
2394,Frame2394.jpg,24.101578
2395,Frame2395.jpg,24.113727
2396,Frame2396.jpg,24.135449
2397,Frame2397.jpg,24.153013
2398,Frame2398.jpg,24.139235
2399,Frame2399.jpg,24.152766
2400,Frame2400.jpg,24.158247
2401,Frame2401.jpg,24.170284
2402,Frame2402.jpg,24.160867
2403,Frame2403.jpg,24.187586
2404,Frame2404.jpg,24.171351
2405,Frame2405.jpg,24.176234
2406,Frame2406.jpg,24.161449
2407,Frame2407.jpg,24.184311
2408,Frame2408.jpg,24.189344
2409,Frame2409.jpg,24.189417
2410,Frame2410.jpg,24.206043
2411,Frame2411.jpg,24.196300
2412,Frame2412.jpg,24.218245
2413,Frame2413.jpg,24.221824
2414,Frame2414.jpg,24.209616
2415,Frame2415.jpg,24.216266
2416,Frame2416.jpg,24.239794
2417,Frame2417.jpg,24.245009
2418,Frame2418.jpg,24.233627
2419,Frame2419.jpg,24.209605
2420,Frame2420.jpg,24.266560
2421,Frame2421.jpg,24.281184
2422,Frame2422.jpg,24.290262
2423,Frame2423.jpg,24.284528
2424,Frame2424.jpg,24.290885
2425,Frame2425.jpg,24.307883
2426,Frame2426.jpg,24.304802
2427,Frame2427.jpg,24.298256
2428,Frame2428.jpg,24.320500
2429,Frame2429.jpg,24.333635
2430,Frame2430.jpg,24.336083
2431,Frame2431.jpg,24.353315
2432,Frame2432.jpg,24.365526
2433,Frame2433.jpg,24.388926
2434,Frame2434.jpg,24.406457
2435,Frame2435.jpg,24.426905
2436,Frame2436.jpg,24.428586
2437,Frame2437.jpg,24.434852
2438,Frame2438.jpg,24.476300
2439,Frame2439.jpg,24.445309
2440,Frame2440.jpg,24.463277
2441,Frame2441.jpg,24.495767
2442,Frame2442.jpg,24.477251
2443,Frame2443.jpg,24.491643
2444,Frame2444.jpg,24.491887
2445,Frame2445.jpg,24.479393
2446,Frame2446.jpg,24.538296
2447,Frame2447.jpg,24.547292
2448,Frame2448.jpg,24.541235
2449,Frame2449.jpg,24.534295
2450,Frame2450.jpg,24.545578
2451,Frame2451.jpg,24.571187
2452,Frame2452.jpg,24.573162
2453,Frame2453.jpg,24.585730
2454,Frame2454.jpg,24.610842
2455,Frame2455.jpg,24.615454
2456,Frame2456.jpg,24.659762
2457,Frame2457.jpg,24.661929
2458,Frame2458.jpg,24.653741
2459,Frame2459.jpg,24.675503
2460,Frame2460.jpg,24.669984
2461,Frame2461.jpg,24.683537
2462,Frame2462.jpg,24.689740
2463,Frame2463.jpg,24.693055
2464,Frame2464.jpg,24.739082
2465,Frame2465.jpg,24.748629
2466,Frame2466.jpg,24.736968
2467,Frame2467.jpg,24.755257
2468,Frame2468.jpg,24.782861
2469,Frame2469.jpg,24.785883
2470,Frame2470.jpg,24.787483
2471,Frame2471.jpg,24.817843
2472,Frame2472.jpg,24.861948
2473,Frame2473.jpg,24.851330
2474,Frame2474.jpg,24.884363
2475,Frame2475.jpg,24.896361
2476,Frame2476.jpg,24.899795
2477,Frame2477.jpg,24.922158
2478,Frame2478.jpg,24.939045
2479,Frame2479.jpg,24.948364
2480,Frame2480.jpg,24.973958
2481,Frame2481.jpg,24.988334
2482,Frame2482.jpg,24.974273
2483,Frame2483.jpg,24.994244
2484,Frame2484.jpg,24.986096
2485,Frame2485.jpg,25.013348
2486,Frame2486.jpg,25.040430
2487,Frame2487.jpg,25.044947
2488,Frame2488.jpg,25.060804
2489,Frame2489.jpg,25.069451
2490,Frame2490.jpg,25.062413
2491,Frame2491.jpg,25.098920
2492,Frame2492.jpg,25.114977
2493,Frame2493.jpg,25.122447
2494,Frame2494.jpg,25.117806
2495,Frame2495.jpg,25.144636
2496,Frame2496.jpg,25.170747
2497,Frame2497.jpg,25.153901
2498,Frame2498.jpg,25.198165
2499,Frame2499.jpg,25.214920
2500,Frame2500.jpg,25.214205
2501,Frame2501.jpg,25.235682
2502,Frame2502.jpg,25.244238
2503,Frame2503.jpg,25.242287
2504,Frame2504.jpg,25.262293
2505,Frame2505.jpg,25.255468
2506,Frame2506.jpg,25.264311
2507,Frame2507.jpg,25.267199
2508,Frame2508.jpg,25.259784
2509,Frame2509.jpg,25.272935
2510,Frame2510.jpg,25.294577
2511,Frame2511.jpg,25.287116
2512,Frame2512.jpg,25.324747
2513,Frame2513.jpg,25.327885
2514,Frame2514.jpg,25.324076
2515,Frame2515.jpg,25.318797
2516,Frame2516.jpg,25.323872
2517,Frame2517.jpg,25.355096
2518,Frame2518.jpg,25.335905
2519,Frame2519.jpg,25.353266
2520,Frame2520.jpg,25.352095
2521,Frame2521.jpg,25.363143
2522,Frame2522.jpg,25.361489
2523,Frame2523.jpg,25.366491
2524,Frame2524.jpg,25.363135
2525,Frame2525.jpg,25.372121
2526,Frame2526.jpg,25.370581
2527,Frame2527.jpg,25.384175
2528,Frame2528.jpg,25.390530
2529,Frame2529.jpg,25.401940
2530,Frame2530.jpg,25.388440
2531,Frame2531.jpg,25.390691
2532,Frame2532.jpg,25.403704
2533,Frame2533.jpg,25.390007
2534,Frame2534.jpg,25.383423
2535,Frame2535.jpg,25.402456
2536,Frame2536.jpg,25.399772
2537,Frame2537.jpg,25.389079
2538,Frame2538.jpg,25.373500
2539,Frame2539.jpg,25.400191
2540,Frame2540.jpg,25.381936
2541,Frame2541.jpg,25.368430
2542,Frame2542.jpg,25.388538
2543,Frame2543.jpg,25.358642
2544,Frame2544.jpg,25.349921
2545,Frame2545.jpg,25.339985
2546,Frame2546.jpg,25.375548
2547,Frame2547.jpg,25.386787
2548,Frame2548.jpg,25.382414
2549,Frame2549.jpg,25.348822
2550,Frame2550.jpg,25.368978
2551,Frame2551.jpg,25.366864
2552,Frame2552.jpg,25.345182
2553,Frame2553.jpg,25.336177
2554,Frame2554.jpg,25.374721
2555,Frame2555.jpg,25.355003
2556,Frame2556.jpg,25.333613
2557,Frame2557.jpg,25.345617
2558,Frame2558.jpg,25.350435
2559,Frame2559.jpg,25.323987
2560,Frame2560.jpg,25.327727
2561,Frame2561.jpg,25.356057
2562,Frame2562.jpg,25.340544
2563,Frame2563.jpg,25.327071
2564,Frame2564.jpg,25.343265
2565,Frame2565.jpg,25.356621
2566,Frame2566.jpg,25.330662
2567,Frame2567.jpg,25.330722
2568,Frame2568.jpg,25.320205
2569,Frame2569.jpg,25.305607
2570,Frame2570.jpg,25.294037
2571,Frame2571.jpg,25.305390
2572,Frame2572.jpg,25.294886
2573,Frame2573.jpg,25.292658
2574,Frame2574.jpg,25.293641
2575,Frame2575.jpg,25.313430
2576,Frame2576.jpg,25.310189
2577,Frame2577.jpg,25.307032
2578,Frame2578.jpg,25.332955
2579,Frame2579.jpg,25.323987
2580,Frame2580.jpg,25.300988
2581,Frame2581.jpg,25.294388
2582,Frame2582.jpg,25.288271
2583,Frame2583.jpg,25.282171
2584,Frame2584.jpg,25.269090
2585,Frame2585.jpg,25.282594
2586,Frame2586.jpg,25.275905
2587,Frame2587.jpg,25.276391
2588,Frame2588.jpg,25.258644
2589,Frame2589.jpg,25.271034
2590,Frame2590.jpg,25.266971
2591,Frame2591.jpg,25.276546
2592,Frame2592.jpg,25.255519
2593,Frame2593.jpg,25.243898
2594,Frame2594.jpg,25.232923
2595,Frame2595.jpg,25.226438
2596,Frame2596.jpg,25.226851
2597,Frame2597.jpg,25.213496
2598,Frame2598.jpg,25.223190
2599,Frame2599.jpg,25.191103
2600,Frame2600.jpg,25.198696
2601,Frame2601.jpg,25.172273
2602,Frame2602.jpg,25.173774
2603,Frame2603.jpg,25.170437
2604,Frame2604.jpg,25.149923
2605,Frame2605.jpg,25.144962
2606,Frame2606.jpg,25.144710
2607,Frame2607.jpg,25.147290
2608,Frame2608.jpg,25.151805
2609,Frame2609.jpg,25.140779
2610,Frame2610.jpg,25.141020
2611,Frame2611.jpg,25.106595
2612,Frame2612.jpg,25.108018
2613,Frame2613.jpg,25.085037
2614,Frame2614.jpg,25.089429
2615,Frame2615.jpg,25.106036
2616,Frame2616.jpg,25.101528
2617,Frame2617.jpg,25.103458
2618,Frame2618.jpg,25.090089
2619,Frame2619.jpg,25.094798
2620,Frame2620.jpg,25.097975
2621,Frame2621.jpg,25.089930
2622,Frame2622.jpg,25.100416
2623,Frame2623.jpg,25.110573
2624,Frame2624.jpg,25.120567
2625,Frame2625.jpg,25.128073
2626,Frame2626.jpg,25.124935
2627,Frame2627.jpg,25.125935
2628,Frame2628.jpg,25.120203
2629,Frame2629.jpg,25.133581
2630,Frame2630.jpg,25.114114
2631,Frame2631.jpg,25.108880
2632,Frame2632.jpg,25.114264
2633,Frame2633.jpg,25.125572
2634,Frame2634.jpg,25.119783
2635,Frame2635.jpg,25.159132
2636,Frame2636.jpg,25.165540
2637,Frame2637.jpg,25.154847
2638,Frame2638.jpg,25.114738
2639,Frame2639.jpg,25.129573
2640,Frame2640.jpg,25.151925
2641,Frame2641.jpg,25.149691
2642,Frame2642.jpg,25.133202
2643,Frame2643.jpg,25.158275
2644,Frame2644.jpg,25.180033
2645,Frame2645.jpg,25.188499
2646,Frame2646.jpg,25.159463
2647,Frame2647.jpg,25.171199
2648,Frame2648.jpg,25.184078
2649,Frame2649.jpg,25.166709
2650,Frame2650.jpg,25.188771
2651,Frame2651.jpg,25.194290
2652,Frame2652.jpg,25.199809
2653,Frame2653.jpg,25.197129
2654,Frame2654.jpg,25.199878
2655,Frame2655.jpg,25.217870
2656,Frame2656.jpg,25.204431
2657,Frame2657.jpg,25.200724
2658,Frame2658.jpg,25.218799
2659,Frame2659.jpg,25.227329
2660,Frame2660.jpg,25.220369
2661,Frame2661.jpg,25.227700
2662,Frame2662.jpg,25.247469
2663,Frame2663.jpg,25.232942
2664,Frame2664.jpg,25.248690
2665,Frame2665.jpg,25.228477
2666,Frame2666.jpg,25.245335
2667,Frame2667.jpg,25.254340
2668,Frame2668.jpg,25.227439
2669,Frame2669.jpg,25.249164
2670,Frame2670.jpg,25.250657
2671,Frame2671.jpg,25.278675
2672,Frame2672.jpg,25.278779
2673,Frame2673.jpg,25.280387
2674,Frame2674.jpg,25.278266
2675,Frame2675.jpg,25.292990
2676,Frame2676.jpg,25.302531
2677,Frame2677.jpg,25.305064
2678,Frame2678.jpg,25.301165
2679,Frame2679.jpg,25.305460
2680,Frame2680.jpg,25.296392
2681,Frame2681.jpg,25.313526
2682,Frame2682.jpg,25.336609
2683,Frame2683.jpg,25.321374
2684,Frame2684.jpg,25.332262
2685,Frame2685.jpg,25.345874
2686,Frame2686.jpg,25.337784
2687,Frame2687.jpg,25.354620
2688,Frame2688.jpg,25.365245
2689,Frame2689.jpg,25.370438
2690,Frame2690.jpg,25.341360
2691,Frame2691.jpg,25.374768
2692,Frame2692.jpg,25.374570
2693,Frame2693.jpg,25.388565
2694,Frame2694.jpg,25.369446
2695,Frame2695.jpg,25.399866
2696,Frame2696.jpg,25.418693
2697,Frame2697.jpg,25.411268
2698,Frame2698.jpg,25.436980
2699,Frame2699.jpg,25.452958
2700,Frame2700.jpg,25.439886
2701,Frame2701.jpg,25.436897
2702,Frame2702.jpg,25.421837
2703,Frame2703.jpg,25.459202
2704,Frame2704.jpg,25.440288
2705,Frame2705.jpg,25.438769
2706,Frame2706.jpg,25.473156
2707,Frame2707.jpg,25.478814
2708,Frame2708.jpg,25.488500
2709,Frame2709.jpg,25.488077
2710,Frame2710.jpg,25.496097
2711,Frame2711.jpg,25.520501
2712,Frame2712.jpg,25.500592
2713,Frame2713.jpg,25.482717
2714,Frame2714.jpg,25.525891
2715,Frame2715.jpg,25.499183
2716,Frame2716.jpg,25.515558
2717,Frame2717.jpg,25.538657
2718,Frame2718.jpg,25.528623
2719,Frame2719.jpg,25.542407
2720,Frame2720.jpg,25.543092
2721,Frame2721.jpg,25.557241
2722,Frame2722.jpg,25.567030
2723,Frame2723.jpg,25.556460
2724,Frame2724.jpg,25.562435
2725,Frame2725.jpg,25.562472
2726,Frame2726.jpg,25.562934
2727,Frame2727.jpg,25.580615
2728,Frame2728.jpg,25.596941
2729,Frame2729.jpg,25.603003
2730,Frame2730.jpg,25.613540
